user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,potential_threat
FBA0348,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.595375722543352,746,0.4479843953185956,0.0,2,0.00021258503401360543,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.33333333333334,7.3,73.0,33.083333333333336,0.0,0.8,8.260622605277778,16.32320402277778,0.8838109355555556,2.0,0.0,0.0,0.6,1.6,False
FBW0747,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.70958904109589,852,0.41302147756662544,0.1886757310486124,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.46153846153845,2.25,18.0,36.84615384615385,0.0,0.0,8.348066024444444,16.737955052777778,1.6141371380555556,0.0,20.0,32.0,0.8999999999999999,1.0999999999999999,False
FDE0117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.653179190751445,717,0.4726915520628684,0.37235393734123623,193,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.08333333333334,1.7777777777777777,16.0,32.833333333333336,5.9,0.2,8.213391136666667,19.287186897777776,0.09996229472222222,0.0,0.0,0.0,0.0,0.6000000000000001,False
FGW0853,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.515942028985508,683,0.458382487875213,0.6289942097362213,0,0.47437272142397596,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.75,5.111111111111111,46.0,25.416666666666668,20.0,0.6000000000000001,8.56253540888889,15.794286935277778,3.9334476747222222,60.0,5.0,41.0,1.7999999999999998,2.8,False
FHO0630,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.43063583815029,760,0.4685522887979159,0.763268576006409,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41666666666666,9.75,117.0,37.75,0.0,1.0,7.948362235,17.055298651111112,0.0853460275,0.0,0.0,0.0,0.0,1.4,False
FHS0837,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130,0.46112115732368897,0.0,24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.5,3.0,8.416666666666666,1.0,0.0,8.457996146388888,19.5488921,0.10140859111111111,0.0,0.0,0.0,0.0,0.2,False
FIR0920,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.6878612716763,507,0.34762100082034453,0.7684630738522954,180,0.49467731204258153,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,11.0,132.0,22.0,7.0,1.2000000000000002,9.817701214722222,18.510289167222222,2.954885797222222,5.0,0.0,93.0,1.5,3.3000000000000003,False
FKB0163,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.788405797101449,499,0.5346320346320347,0.1711741424802111,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,6.333333333333333,57.0,30.916666666666668,0.0,0.8,7.2187379575,16.29238921,0.105308595,0.0,0.0,0.0,0.0,1.2000000000000002,False
FLM0213,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.569767441860465,690,0.3196116504854369,0.38303341902313626,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5,7.333333333333333,88.0,29.916666666666668,0.0,0.8,7.703140096388889,15.804768786111111,0.0931900963888889,0.0,0.0,0.0,0.0,1.0,False
FPC0954,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141,0.33156028368794327,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,2.6,26.0,6.25,0.0,0.0,7.227745664722223,16.27567437361111,0.11867189694444445,0.0,0.0,0.0,0.0,0.2,False
FQA0854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.507246376811594,802,0.47240618101545256,0.5022977022977023,0,0.4983016983016983,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.33333333333334,11.666666666666666,140.0,46.916666666666664,0.0,1.0,7.765159860555555,17.71444840138889,0.7241629286111111,0.0,0.0,5.0,0.6,2.0,False
FRB0023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.631884057971014,598,0.5516339869281046,0.7420937840785169,0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.16666666666667,3.1666666666666665,19.0,42.0,0.0,0.4,7.497206165555555,15.500626204166666,0.14159852694444444,0.0,0.0,0.0,0.0,1.0,False
FRL0511,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9186046511627906,246,0.3791615289765721,0.8605577689243028,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,1.75,7.0,14.75,0.0,0.0,8.973458574166667,17.033333333333335,0.11237997861111111,0.0,0.0,0.0,0.0,0.4,False
FRR0832,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146,0.4273204903677758,0.9791666666666666,32,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,6.916666666666667,1.25,0.2,8.45105973,19.54335260111111,0.10180576194444445,0.0,0.0,0.0,0.0,0.6000000000000001,False
FSB0399,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.78078078078078,520,0.4559188741721854,0.3792749658002736,31,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,3.2,32.0,36.916666666666664,1.75,0.6000000000000001,7.980398009722222,19.023383084444443,0.12067745444444444,0.0,0.0,0.0,0.0,0.8,False
FUM0015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.670520231213874,900,0.4440461967343688,0.7405953549231272,381,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.16666666666666,5.7,57.0,43.25,10.1,1.0,8.4801541425,19.51859344888889,0.1332469838888889,0.0,0.0,0.0,0.0,1.8,False
FWM0707,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144,0.4930795847750865,0.7057057057057057,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,2.0,10.0,7.083333333333333,0.0,0.0,7.98600713,16.404018865,1.2780000711111112,0.0,0.0,28.0,0.6,1.0,False
FXF0957,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132,0.38181818181818183,0.4059701492537313,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.3333333333333333,12.0,7.333333333333333,0.0,0.0,7.2230732175,16.27509633888889,0.11653849305555555,0.0,0.0,0.0,0.0,0.2,False
GAF0060,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.760115606936417,535,0.42940466613032985,0.8109534806994392,46,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,7.454545454545454,82.0,26.166666666666668,3.6666666666666665,1.0,7.990944123055555,19.001300577777776,0.13112866194444445,0.0,0.0,0.0,0.0,1.4,False
GAF0570,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.729651162790697,507,0.40329714515480497,0.5797535797535798,0,0.4958374958374958,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08333333333333,0.0,0.0,35.25,0.0,0.0,11.116919431111112,17.88560412861111,2.5114791355555552,0.0,0.0,20.0,0.8999999999999999,1.2999999999999998,False
GBM0603,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.557632398753894,752,0.4620286085825748,0.39139738925743633,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.83333333333334,11.909090909090908,131.0,42.0,0.0,1.0,7.954554865277778,17.050569358055554,0.09072584444444445,0.0,0.0,0.0,0.0,1.2,False
GCC0744,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.632947976878613,804,0.4727734753146176,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.16666666666666,4.444444444444445,40.0,38.333333333333336,0.0,0.4,7.951396916944445,17.052263969166667,0.09265527222222222,0.0,0.0,0.0,0.0,0.6000000000000001,False
GCC0945,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132,0.4679715302491103,0.2344213649851632,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.25,5.0,7.583333333333333,0.0,0.0,7.204238920833333,16.29633911361111,0.0957453111111111,0.0,0.0,0.0,0.0,0.2,False
GCG0951,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1160714285714286,151,0.43602693602693604,0.512,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.8181818181818181,20.0,7.416666666666667,0.0,0.0,9.3296256775,15.870779829722222,2.389469025555556,0.0,0.0,33.0,0.8999999999999999,1.2999999999999998,False
GCR0554,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.718840579710145,482,0.33557183557183556,0.4384973404255319,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666667,0.0,0.0,24.75,0.0,0.0,7.9986030827777785,18.00809248527778,0.13101415805555555,0.0,0.0,0.0,0.0,0.2,False
GCS0518,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.926900584795322,252,0.40317654245571166,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.4285714285714286,10.0,16.0,0.0,0.0,8.962813101944445,17.04330443138889,0.1006080661111111,0.0,0.0,0.0,0.0,0.2,False
GDF0704,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,0.34191176470588236,0.7218934911242604,0,0.4970414201183432,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5454545454545454,28.0,6.583333333333333,0.0,0.0,9.926125366944444,16.531145739166668,2.4809030641666667,0.0,0.0,23.0,0.8999999999999999,1.2999999999999998,False
GJD0298,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133,0.47005444646098005,0.8761061946902655,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,1.0,7.916666666666667,0.0,0.0,8.953082851388888,18.042678227222222,0.10196207888888889,0.0,0.0,0.0,0.0,0.4,False
GJT0386,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.664739884393063,494,0.44819228438699255,0.16877918612408271,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,2.0,16.0,32.416666666666664,0.0,0.0,8.000433525833333,16.00231213861111,0.1431269322222222,0.0,0.0,0.0,0.0,0.2,False
GLR0975,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.65606936416185,604,0.3300444005920079,0.7987523732031462,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.75,2.0,2.0,30.333333333333332,0.0,0.0,9.921637115833335,18.058381502777777,2.356826306388889,0.0,0.0,0.0,0.3,0.7,False
GMF0738,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.63953488372093,807,0.4104814137720902,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,6.416666666666667,77.0,38.916666666666664,0.0,0.8,7.953660886111111,17.042967244444444,0.09434623916666666,0.0,0.0,0.0,0.0,1.0,False
GNZ0953,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138,0.4892086330935252,0.844311377245509,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.125,17.0,7.5,0.0,0.0,9.273340999166667,16.255876685833332,2.3962417055555556,0.0,0.0,0.0,0.3,0.7,False
GOK0238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.766666666666667,408,0.4485632183908046,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,4.125,33.0,30.166666666666668,0.0,0.4,7.938796680277778,18.052835407777778,0.097818235,0.0,0.0,0.0,0.0,0.6000000000000001,False
GQF0659,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9127906976744184,245,0.38240574506283664,0.20159680638722555,205,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.083333333333332,1.6,8.0,16.583333333333332,5.454545454545454,0.2,9.254238920833332,21.261078998055556,0.1367780225,0.0,0.0,0.0,0.0,0.6000000000000001,False
GQP0743,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.470930232558139,776,0.5441392839627268,0.6970670952189635,0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.66666666666666,4.222222222222222,38.0,41.833333333333336,0.0,0.4,7.952649325555556,17.044942196388888,0.09808249027777778,0.0,0.0,0.0,0.0,1.0,False
GRC0145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.473988439306359,592,0.456274409916794,0.7315121412803532,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.41666666666667,2.111111111111111,19.0,33.75,0.0,0.0,8.6980732175,15.797784200277777,0.095009855,0.0,0.0,0.0,0.0,0.4,False
GRM0868,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.676300578034683,783,0.40522485983538115,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.16666666666666,19.083333333333332,229.0,40.5,0.0,1.0,7.714499036388889,17.77837186888889,0.12188517666666666,0.0,0.0,0.0,0.0,1.2,False
GTD0116,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.620289855072464,684,0.26898243801652894,0.2032347307937859,960,0.4381783358161311,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.75,4.3,43.0,33.166666666666664,29.181818181818183,0.6000000000000001,9.235260115555555,21.27456647388889,0.14140819194444446,0.0,0.0,0.0,0.0,1.0,False
GTD0898,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9156976744186047,243,0.4821002386634845,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,1.4,7.0,19.25,0.0,0.0,9.23111753361111,18.269026974722223,0.11890497555555556,0.0,0.0,0.0,0.0,0.2,False
GZB0469,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150,0.27787934186471663,0.4161676646706587,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.5,3.0,7.666666666666667,0.0,0.0,7.946820809166667,18.031213872777776,0.09821847194444444,0.0,0.0,0.0,0.0,0.2,False
HAC0282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.688953488372093,534,0.2946918852959121,0.4215456674473068,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666666666667,1.0,3.0,28.5,0.0,0.0,9.223121387222221,18.27581888222222,0.10456606138888888,0.0,0.0,0.0,0.0,0.2,False
HAH0248,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.67732558139535,502,0.3119023397761953,0.3983249581239531,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,5.909090909090909,65.0,27.333333333333332,0.0,0.8,7.948217726388889,17.050144508611112,0.09486427,0.0,0.0,0.0,0.0,1.0,False
HAM0985,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.840579710144928,496,0.492862807295797,0.4252459016393443,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,2.375,19.0,31.166666666666668,0.0,0.0,7.728420038333334,17.766184970833333,0.13611805333333332,0.0,0.0,0.0,0.0,0.2,False
HAV0121,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.857971014492753,488,0.44187898089171973,0.0,546,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.16666666666667,5.2727272727272725,58.0,33.666666666666664,20.454545454545453,1.0,9.201734103888889,21.29869942194444,0.09400831805555555,0.0,0.0,0.0,0.0,1.4,False
HBB0056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.688953488372093,483,0.4513474593704999,0.3673469387755102,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666666666667,5.6,28.0,30.666666666666668,0.0,0.4,8.465847784166666,17.535019267777777,0.10731747666666666,0.0,0.0,0.0,0.0,0.6000000000000001,False
HCC0344,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.932551319648094,231,0.3981762917933131,0.698,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.583333333333332,1.0,2.0,17.833333333333332,0.0,0.0,7.251589595277777,18.2421001925,0.14595968305555557,0.0,0.0,0.0,0.0,0.4,False
HCL0113,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.783236994219653,536,0.43230309072781653,0.3313589996709444,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,2.6666666666666665,8.0,31.416666666666668,0.0,0.0,9.238342967222222,18.270616570277777,0.12132102916666666,0.0,0.0,0.0,0.0,0.2,False
HCV0478,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.597101449275362,812,0.38170423044473906,0.5480540111199365,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.33333333333334,6.833333333333333,82.0,46.75,0.0,0.8,10.257928714166667,17.294075144444445,2.4293234641666666,0.0,0.0,0.0,0.3,1.5000000000000002,False
HCW0419,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.826589595375722,515,0.3199920350457985,0.7092337917485265,0,0.4931237721021611,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,1.0,4.0,27.833333333333332,0.0,0.0,10.031541913333333,18.014258188611112,2.400760816388889,0.0,0.0,0.0,0.3,0.7,False
HDD0789,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.66184971098266,768,0.29816454883840326,0.34927015020097313,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5,6.181818181818182,68.0,36.833333333333336,0.0,0.8,7.6991811175,17.792244701111112,0.10192259972222222,0.0,0.0,0.0,0.0,1.0,False
HDD0806,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.796178343949045,647,0.4489524933608734,0.18295920830316195,644,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,10.352941176470589,176.0,33.529411764705884,13.8125,1.2000000000000002,10.808572351388888,19.957663491944444,2.715085818055556,11.0,226.0,53.0,1.7999999999999998,3.4,True
HDJ0446,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122,0.2579505300353357,0.5133531157270029,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,1.3333333333333333,8.0,7.916666666666667,0.0,0.0,7.9816955683333335,18.004865125000002,0.13776645666666668,0.0,0.0,0.0,0.0,0.4,False
HDL0748,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.539130434782608,795,0.44320658755146525,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,19.75,237.0,34.25,0.0,1.0,8.0013487475,17.00255298638889,0.1417674663888889,0.0,0.0,0.0,0.0,1.2,False
HGG0240,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.756521739130434,482,0.5099674532139952,0.3720622310493214,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.83333333333333,6.2,62.0,37.166666666666664,0.0,0.8,7.965751445,18.029527938333334,0.12223744944444445,0.0,0.0,0.0,0.0,1.2000000000000002,False
HGH0595,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132,0.4163568773234201,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.0,4.0,7.916666666666667,0.0,0.0,8.491522157777778,18.50149325611111,0.1411035238888889,0.0,0.0,0.0,0.0,0.2,False
HGN0287,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.771014492753624,572,0.31263776634827334,0.5983387718777811,0,0.49658854939187186,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25,2.125,17.0,28.583333333333332,0.0,0.0,9.213053949722223,18.280250481666666,0.11683818555555554,0.0,0.0,0.0,0.0,0.4,False
HIA0414,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.715942028985507,507,0.42906224737267584,0.42667110076488196,0,0.48752909876953776,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,1.0,1.0,28.25,0.0,0.0,7.953179190555556,18.0437379575,0.09426984583333334,0.0,0.0,0.0,0.0,0.2,False
HIW0536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.660869565217391,739,0.40560165975103735,0.17228941226395078,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,4.75,38.0,30.818181818181817,0.0,0.4,7.935452793611111,18.063535645277778,0.08483385583333333,0.0,0.0,0.0,0.0,0.6000000000000001,False
HJA0018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.728323699421965,609,0.33941186134384754,0.6535560344827587,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.16666666666667,2.0,4.0,33.666666666666664,0.0,0.0,9.969944809166668,18.049759151944443,2.4078942963888887,0.0,0.0,0.0,0.3,0.7,False
HKB0418,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.827794561933535,502,0.3478890728476821,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83333333333333,0.0,0.0,24.0,0.0,0.0,7.989859437500001,18.008433734722225,0.13515589805555556,0.0,0.0,0.0,0.0,0.2,False
HKF0831,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134,0.358974358974359,0.7559523809523809,30,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.4,7.0,7.583333333333333,1.5,0.2,8.44412331388889,19.545134874722223,0.09657993194444443,0.0,0.0,0.0,0.0,0.6000000000000001,False
HKI0171,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.408695652173913,790,0.5299375535692421,0.6727016696841682,0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.91666666666666,13.75,165.0,39.5,0.0,1.0,7.7295652172222225,15.753275529722222,0.13007887805555554,0.0,0.0,0.0,0.0,1.6,False
HKR0628,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.445086705202312,738,0.41205231634274536,0.7390956382553021,0,0.49979991996798717,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5,18.363636363636363,202.0,29.666666666666668,0.0,1.0,10.348425011666667,15.965964161666667,2.633627441388889,0.0,0.0,102.0,0.8999999999999999,2.3,False
HLH0512,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9200819672131146,335,0.36914482165878815,0.5284210526315789,0,0.7150877192982457,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61111111111111,1.3333333333333333,16.0,16.38888888888889,0.0,0.0,9.03868873361111,17.006404413333335,0.8064244016666666,0.0,138.0,9.0,0.8999999999999999,1.5,False
HLM0933,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.815028901734104,497,0.27692307692307694,0.3760655737704918,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,0.0,0.0,28.75,0.0,0.0,7.232129094166667,16.25963391111111,0.12551085166666667,0.0,0.0,0.0,0.0,0.2,False
HMW0713,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142,0.35154826958105645,0.40298507462686567,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333333334,1.8,18.0,6.833333333333333,0.0,0.0,7.733140655000001,16.770809248333332,0.12097282055555555,0.0,0.0,0.0,0.0,0.2,False
HOB0994,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.685131195335277,499,0.4233531705315001,0.3568311513930849,634,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08333333333333,5.5,55.0,32.083333333333336,19.545454545454547,1.0,9.201541425555556,21.301782273333334,0.09699610861111112,0.0,0.0,0.0,0.0,1.4,False
HPM0986,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.57514450867052,701,0.41427259609077793,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.91666666666666,6.0,60.0,33.25,0.0,0.8,7.712861271666666,17.793159922777775,0.09705387388888889,0.0,0.0,0.0,0.0,1.0,False
HPR0585,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121,0.475,0.6636904761904762,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333333334,0.0,0.0,8.083333333333334,0.0,0.0,10.428008420277777,18.546290943888888,2.377988481388889,0.0,0.0,0.0,0.3,0.7,False
